season,date,dh_game,home_team_br,away_team_br,home_win,home_runs,away_runs,total_runs,innings,winning_pitcher,losing_pitcher
2025,2025-06-09,1,PIT,MIA,1,10,3,13,9,Ferguson,Pérez
2025,2025-06-09,1,SDP,LAD,0,7,8,15,10,Yates,Peralta
2025,2025-06-09,1,STL,TOR,0,4,5,9,10,Rodríguez,Maton
2025,2025-06-10,1,ARI,SEA,1,10,3,13,9,Pfaadt,Evans
2025,2025-06-10,1,BAL,DET,0,3,5,8,9,Lee,Povich
2025,2025-06-10,1,BOS,TBR,1,3,1,4,9,Giolito,Pepiot
2025,2025-06-10,1,CLE,CIN,0,0,1,1,9,Abbott,Cecconi
2025,2025-06-10,1,COL,SFG,0,5,6,11,9,Miller,Agnos
2025,2025-06-10,1,HOU,CHW,0,2,4,6,9,Smith,McCullers
2025,2025-06-10,1,KCR,NYY,0,2,10,12,9,Fried,Cameron
2025,2025-06-10,1,LAA,ATH,1,2,1,3,10,Detmers,Harris
2025,2025-06-10,1,MIL,ATL,1,4,1,5,9,Priester,Holmes
2025,2025-06-10,1,MIN,TEX,0,4,16,20,9,Mahle,Woods Richardson
2025,2025-06-10,1,NYM,WSN,1,5,4,9,10,Garrett,Henry
2025,2025-06-10,1,PHI,CHC,0,4,8,12,9,Thielbar,Walker
2025,2025-06-10,1,PIT,MIA,0,2,3,5,9,Alcantara,Keller
2025,2025-06-10,1,SDP,LAD,1,11,1,12,9,Cease,Sauer
2025,2025-06-10,1,STL,TOR,0,9,10,19,9,Bassitt,Mikolas
2025,2025-06-11,1,ARI,SEA,1,5,2,7,9,Rodríguez,Woo
2025,2025-06-11,1,BAL,DET,1,10,1,11,9,Eflin,Mize
2025,2025-06-11,1,BOS,TBR,1,4,3,7,9,Buehler,Littell
2025,2025-06-11,1,CLE,CIN,1,11,2,13,9,Allen,Lodolo
2025,2025-06-11,1,COL,SFG,0,7,10,17,9,Beck,Kinley
2025,2025-06-11,1,HOU,CHW,1,10,2,12,9,Gusto,Burke
2025,2025-06-11,1,KCR,NYY,0,3,6,9,9,Schmidt,Bubic
2025,2025-06-11,1,LAA,ATH,1,6,5,11,9,Hendricks,Holman
2025,2025-06-11,1,MIL,ATL,0,2,6,8,9,Schwellenbach,Patrick
2025,2025-06-11,1,MIN,TEX,1,6,2,8,9,Festa,Leiter
2025,2025-06-11,1,NYM,WSN,1,5,0,5,9,Peterson,Irvin
2025,2025-06-11,1,PHI,CHC,1,7,2,9,9,Luzardo,Brown
2025,2025-06-11,1,PIT,MIA,1,5,2,7,9,Falter,Quantrill
2025,2025-06-11,1,SDP,LAD,0,2,5,7,9,Trivino,Morejón
2025,2025-06-11,1,STL,TOR,0,2,5,7,9,Turnbull,Liberatore
2025,2025-06-12,1,BAL,DET,0,1,4,5,9,Skubal,Kremer
2025,2025-06-12,1,CHC,PIT,1,3,2,5,9,Taillon,Heaney
2025,2025-06-12,1,COL,SFG,1,8,7,15,9,Halvorsen,Rodríguez
2025,2025-06-12,1,HOU,CHW,1,4,3,7,9,Valdez,Martin
2025,2025-06-12,1,KCR,NYY,0,0,1,1,9,Leiter,Erceg
2025,2025-06-12,1,MIL,STL,1,6,0,6,9,Misiorowski,Gray
2025,2025-06-12,1,MIN,TEX,0,3,16,19,9,Corbin,Ober
2025,2025-06-12,1,NYM,WSN,1,4,3,7,9,Senga,Soroka
2025,2025-06-13,1,ARI,SDP,1,5,1,6,9,Nelson,Kolek
2025,2025-06-13,1,ATL,COL,1,12,4,16,9,De Los Santos,Vodnik
2025,2025-06-13,1,BAL,LAA,1,2,0,2,9,Morton,Kochanowicz
2025,2025-06-13,1,BOS,NYY,1,2,1,3,10,Whitlock,Hill
2025,2025-06-13,1,CHC,PIT,0,1,2,3,10,Santana,Pomeranz
2025,2025-06-13,1,DET,CIN,1,11,5,16,9,Montero,Martinez
2025,2025-06-13,1,HOU,MIN,1,10,3,13,9,Gordon,Paddack
2025,2025-06-13,1,KCR,ATH,0,4,6,10,9,Severino,Wacha
2025,2025-06-13,1,LAD,SFG,0,2,6,8,9,Webb,Yamamoto
2025,2025-06-13,1,MIL,STL,1,3,2,5,9,Peralta,Fedde
2025,2025-06-13,1,NYM,TBR,0,5,7,12,9,Orze,Kranick
2025,2025-06-13,1,PHI,TOR,1,8,0,8,9,Suarez,Gausman
2025,2025-06-13,1,SEA,CLE,1,7,2,9,9,Vargas,Herrin
2025,2025-06-13,1,TEX,CHW,1,3,1,4,9,Webb,Houser
2025,2025-06-13,1,WSN,MIA,0,9,11,20,9,Phillips,Parker
2025,2025-06-14,1,ARI,SDP,1,8,7,15,9,Ginkel,Suarez
2025,2025-06-14,1,ATL,COL,1,4,1,5,9,Strider,Dollander
2025,2025-06-14,1,BAL,LAA,1,6,5,11,9,Akin,Anderson
2025,2025-06-14,1,BOS,NYY,1,4,3,7,9,Dobbins,Rodón
2025,2025-06-14,1,CHC,PIT,1,2,1,3,9,Boyd,Borucki
2025,2025-06-14,1,DET,CIN,0,1,11,12,9,Singer,Flaherty
2025,2025-06-14,1,HOU,MIN,1,3,2,5,9,Hader,Duran
2025,2025-06-14,1,KCR,ATH,0,0,4,4,9,Lopez,Lorenzen
2025,2025-06-14,1,LAD,SFG,1,11,5,16,9,Kershaw,Roupp
2025,2025-06-14,1,MIL,STL,0,5,8,13,9,Leahy,Quintana
2025,2025-06-14,1,NYM,TBR,0,4,8,12,9,Rasmussen,Megill
2025,2025-06-14,1,PHI,TOR,1,3,2,5,9,Kerkering,Green
2025,2025-06-14,1,SEA,CLE,1,4,3,7,9,Kowar,Clase
2025,2025-06-14,1,TEX,CHW,1,5,4,9,11,Latz,Alexander
2025,2025-06-14,1,WSN,MIA,0,3,4,7,9,Junk,Williams
2025,2025-06-15,1,ARI,SDP,0,2,8,10,9,Pivetta,Kelly
2025,2025-06-15,1,ATL,COL,0,1,10,11,9,Bird,Holmes
2025,2025-06-15,1,BAL,LAA,1,11,2,13,9,Povich,Kikuchi
2025,2025-06-15,1,BOS,NYY,1,2,0,2,9,Bello,Fried
2025,2025-06-15,1,CHC,PIT,1,3,2,5,10,Flexen,Bednar
2025,2025-06-15,1,DET,CIN,0,4,8,12,9,Ashcraft,Vest
2025,2025-06-15,1,HOU,MIN,1,2,1,3,10,Hader,Sands
2025,2025-06-15,1,KCR,ATH,0,2,3,5,9,Ferguson,Estévez
2025,2025-06-15,1,LAD,SFG,1,5,4,9,9,May,Lucchesi
2025,2025-06-15,1,MIL,STL,1,3,2,5,9,Priester,Mikolas
2025,2025-06-15,1,NYM,TBR,0,0,9,9,9,Baz,Canning
2025,2025-06-15,1,PHI,TOR,1,11,4,15,9,Wheeler,Berríos
2025,2025-06-15,1,SEA,CLE,1,6,0,6,9,Hancock,Ortiz
2025,2025-06-15,1,TEX,CHW,1,2,1,3,9,Rocker,Civale
2025,2025-06-15,1,WSN,MIA,0,1,3,4,9,Bachar,Gore
2025,2025-06-16,1,ATH,HOU,1,3,1,4,9,Miller,Abreu
2025,2025-06-16,1,LAD,SDP,1,6,3,9,9,Casparius,Cease
2025,2025-06-16,1,MIA,PHI,0,2,5,7,9,Abel,Alcantara
2025,2025-06-16,1,NYY,LAA,0,0,1,1,11,Zeferjahn,Loaisiga
2025,2025-06-16,1,SEA,BOS,0,0,2,2,9,Giolito,Gilbert
2025,2025-06-16,1,TBR,BAL,1,7,1,8,9,Pepiot,Eflin
2025,2025-06-16,1,WSN,COL,0,4,6,10,9,Vodnik,Finnegan
2025,2025-06-17,1,ATH,HOU,0,3,13,16,9,Alexander,Sears
2025,2025-06-17,1,ATL,NYM,1,5,4,9,10,Iglesias,Brazobán
2025,2025-06-17,1,CHC,MIL,1,5,3,8,9,Brown,Patrick
2025,2025-06-17,1,CHW,STL,0,2,12,14,9,Liberatore,Smith
2025,2025-06-17,1,CIN,MIN,1,6,5,11,9,Barlow,Stewart
2025,2025-06-17,1,DET,PIT,1,7,3,10,9,Mize,Mlodzinski
